rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
53	WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	MSIGDB:M39598	MSIGDB	55	7.804193e-06	False	NaN	NaN	1.712	0.8649	False	BRCA2;NBN;BRCA1;RAD50;ATM;FANCD2;CDKN2A;CHEK2;BLM;MRE11	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000	BRCA2;E2F1	BRCA2;E2F1	local:n=55;max=5.15;p75=-0.19;p50=-0.19;p25=-0.19	global:n=55;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
54	REACTOME_METABOLISM_OF_PORPHYRINS	MSIGDB:M1088	MSIGDB	25	7.796299e-06	False	NaN	NaN	1.200	0.8649	False	SLCO1B1;ALB;ABCC2;UGT1A1;COX10;COX15;PPOX;UROS;ALAD;FLVCR1	1.0000;0.0006;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	SLCO1B1	SLCO1B1	local:n=25;max=4.90;p75=-0.20;p50=-0.20;p25=-0.20	global:n=25;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
55	BIOCARTA_G1_PATHWAY	MSIGDB:M648	MSIGDB	28	7.730765e-06	False	NaN	NaN	0.553	0.8649	False	ATM;DHFR;RB1;CDKN2A	0.0001;0.0000;0.0000;0.0000	E2F1	E2F1	local:n=28;max=5.20;p75=-0.19;p50=-0.19;p25=-0.19	global:n=28;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
56	Synaptic Transmission	C0027793	GO	90	7.604403e-06	True	51.691	0.0078	0.911	0.8649	False	DRD4;CHRNE;CLCN1;ASIC2;CACNA1E;CACNA1G;CHRNA3;SLC1A4;GRM7;GRM6;SNCA;TH;CNTNAP1;GNB5;TRH	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	DRD4	DRD4	local:n=93;max=9.59;p75=-0.10;p50=-0.10;p25=-0.10	global:n=93;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
57	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	MSIGDB:M1040	MSIGDB	29	7.591628e-06	False	NaN	NaN	0.928	0.8649	False	DHFR;ORC1;CDC45	0.0001;0.0000;0.0000	E2F1	E2F1	local:n=29;max=5.29;p75=-0.19;p50=-0.19;p25=-0.19	global:n=29;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
58	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	MSIGDB:M39490	MSIGDB	79	7.564250e-06	True	51.363	0.0078	2.017	0.8649	False	BRCA2;FANCA;NBN;BRCA1;RAD50;ATM;FANCD2;RECQL;BRIP1;CHEK2;SMARCAL1;PALB2;MRE11;HERC2;MSH2;TOP3A;CDC45;CLK2	1.0000;1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	BRCA2;FANCA;E2F1	BRCA2;FANCA;E2F1	local:n=79;max=5.03;p75=-0.20;p50=-0.20;p25=-0.20	global:n=79;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
59	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	MSIGDB:M607	MSIGDB	53	7.516559e-06	False	NaN	NaN	2.989	0.8649	False	NOTCH2;NOTCH3;CREBBP;ATP2A1	1.0000;0.0001;0.0000;0.0000	NOTCH2;E2F1	NOTCH2;E2F1	local:n=53;max=5.05;p75=-0.20;p50=-0.20;p25=-0.20	global:n=53;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
60	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	MSIGDB:M17814	MSIGDB	30	7.464569e-06	False	NaN	NaN	0.858	0.8649	False	TP63	0.0000	E2F1	E2F1	local:n=30;max=5.39;p75=-0.19;p50=-0.19;p25=-0.19	global:n=30;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
61	WP_PPAR_SIGNALING_PATHWAY	MSIGDB:M39553	MSIGDB	66	7.392626e-06	False	NaN	NaN	1.085	0.8649	False	ADIPOQ;NR1H3;CYP27A1;LPL;ACADM;CPT1A;CPT2;PCK2	0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=66;max=8.06;p75=-0.12;p50=-0.12;p25=-0.12	global:n=66;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
62	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	MSIGDB:M5868	MSIGDB	41	7.337517e-06	False	NaN	NaN	NaN	NaN	False	DRD4;HTR1A;ADRA2B	1.0000;0.0001;0.0001	DRD4	DRD4	local:n=41;max=6.32;p75=-0.16;p50=-0.16;p25=-0.16	global:n=41;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
63	WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	MSIGDB:M39655	MSIGDB	42	7.232335e-06	False	NaN	NaN	0.619	0.8649	False	DRD4;ACTG2;MAP2K1	1.0000;0.0001;0.0000	DRD4	DRD4	local:n=42;max=6.40;p75=-0.16;p50=-0.16;p25=-0.16	global:n=42;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
64	REACTOME_SIGNALING_BY_RETINOIC_ACID	MSIGDB:M27443	MSIGDB	42	7.185746e-06	False	NaN	NaN	1.585	0.8649	False	PDHA2;CPT1A;ALDH1A3;DLD;RDH5	1.0000;0.0000;0.0000;0.0000;0.0000	PDHA2	PDHA2	local:n=42;max=6.40;p75=-0.16;p50=-0.16;p25=-0.16	global:n=42;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
65	WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	MSIGDB:M39595	MSIGDB	39	7.134136e-06	False	NaN	NaN	3.407	0.8649	False	AGL;GBE1;PHKB;PYGM	1.0000;1.0000;0.0000;0.0000	AGL;GBE1	AGL;GBE1	local:n=39;max=4.30;p75=-0.23;p50=-0.23;p25=-0.23	global:n=39;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
66	PID_IL2_PI3K_PATHWAY	MSIGDB:M143	MSIGDB	33	7.133002e-06	False	NaN	NaN	0.672	0.8649	False	JAK3;PTPN11;SMPD1	0.0001;0.0000;0.0000	E2F1	E2F1	local:n=33;max=5.66;p75=-0.18;p50=-0.18;p25=-0.18	global:n=33;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
67	WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS	MSIGDB:M39791	MSIGDB	93	7.129575e-06	True	50.453	0.0078	2.150	0.8649	False	THRB;DUOX2;SLC26A4;CTNNB1;ITPR2;TSHR;MC4R;ITGB3;TPO;MAP2K1;TRH;DUOXA2;IYD	1.0000;1.0000;0.9999;0.0006;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	THRB;DUOX2;SLC26A4	THRB;DUOX2;SLC26A4	local:n=93;max=5.48;p75=-0.18;p50=-0.18;p25=-0.18	global:n=93;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
68	REACTOME_ONCOGENE_INDUCED_SENESCENCE	MSIGDB:M27190	MSIGDB	33	7.110146e-06	False	NaN	NaN	0.778	0.8649	False	RB1;CDKN2A	0.0000;0.0000	E2F1	E2F1	local:n=33;max=5.66;p75=-0.18;p50=-0.18;p25=-0.18	global:n=33;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
69	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	MSIGDB:M27826	MSIGDB	34	7.009044e-06	False	NaN	NaN	1.297	0.8649	False	BRCA1;EED;SUZ12	0.0001;0.0000;0.0000	E2F1	E2F1	local:n=34;max=5.74;p75=-0.17;p50=-0.17;p25=-0.17	global:n=34;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
70	WP_PREGNANE_X_RECEPTOR_PATHWAY	MSIGDB:M39567	MSIGDB	31	7.004922e-06	False	NaN	NaN	1.532	0.8649	False	SLCO1B1;ABCC2;CYP2C9;UGT1A1	1.0000;0.0001;0.0001;0.0000	SLCO1B1	SLCO1B1	local:n=31;max=5.48;p75=-0.18;p50=-0.18;p25=-0.18	global:n=31;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
71	WP_NEURAL_CREST_DIFFERENTIATION	MSIGDB:M39448	MSIGDB	98	6.822323e-06	True	49.474	0.0078	1.417	0.8649	False	NOTCH2;DMBX1;CTNNB1;FGFR2;NOTCH3;CDH6;ITGB1;DVL1;DLX5;TBX6	1.0000;0.9998;0.0006;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000	NOTCH2;DMBX1	NOTCH2;DMBX1	local:n=98;max=6.93;p75=-0.14;p50=-0.14;p25=-0.14	global:n=98;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
72	REACTOME_REGULATION_OF_INSULIN_SECRETION	MSIGDB:M1921	MSIGDB	78	6.802731e-06	True	49.047	0.0078	0.349	0.8649	False	CACNA1C;CACNA1E;ITPR2;ABCC8;GNB5;PLCB3;PRKAR2A;GNAI2;ADCY6;RAPGEF4	0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=78;max=8.78;p75=-0.11;p50=-0.11;p25=-0.11	global:n=78;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
73	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	MSIGDB:M490	MSIGDB	47	6.791342e-06	False	NaN	NaN	2.322	0.8649	False	PDHA2;DLD	1.0000;0.0000	PDHA2	PDHA2	local:n=47;max=6.78;p75=-0.15;p50=-0.15;p25=-0.15	global:n=47;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
74	HALLMARK_ADIPOGENESIS	MSIGDB:M5905	MSIGDB	178	6.703463e-06	False	NaN	NaN	1.783	0.8649	False	DHCR7;GBE1;ADIPOQ;PIM3;ABCA1;SCARB1;LIFR;ALDH2;AK2;GPHN;LPL;ACADM;ACADS;HADH;CPT2;LEP;POR;CAT;FAH;MCCC1;ADCY6;BCKDHA;COL4A1;CRAT;DGAT1;DLD;GPD2;HIBCH;ITGA7;SLC5A6;DRAM2	1.0000;0.9999;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36;DHCR7;GBE1	CD36;DHCR7;GBE1	local:n=178;max=7.64;p75=-0.13;p50=-0.13;p25=-0.13	global:n=178;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
75	Apoptosis	C0162638	GO	238	6.676506e-06	True	44.783	0.0078	0.086	0.8649	False	CERKL;NBN;SNCA;TNFRSF10B;TNFRSF13B;ATM;TNFRSF11B;BCL2L12;TNFRSF1A;IL1B;CCAR1;WWOX;DIABLO;HUWE1;PRF1;PGAP2;UBA3;PERP	1.0000;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CERKL;E2F1	CERKL;E2F1	local:n=200;max=11.20;p75=-0.09;p50=-0.09;p25=-0.09	global:n=200;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
76	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	MSIGDB:M39005	MSIGDB	38	6.631638e-06	False	NaN	NaN	0.951	0.8649	False	RB1	0.0000	E2F1	E2F1	local:n=38;max=6.08;p75=-0.16;p50=-0.16;p25=-0.16	global:n=38;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
77	HALLMARK_INFLAMMATORY_RESPONSE	MSIGDB:M5932	MSIGDB	196	6.598837e-06	False	NaN	NaN	1.438	0.8649	False	ROS1;LDLR;PIK3R5;MET;IFNAR1;ABCA1;TACR3;ITGB3;IL1B;EIF2AK2;GNAI3;GP1BA;GPC3;EDN1;MMP14;MEFV;SCN1B	1.0000;0.9997;0.9997;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	ROS1;LDLR;PIK3R5	ROS1;LDLR;PIK3R5	local:n=196;max=8.02;p75=-0.12;p50=-0.12;p25=-0.13	global:n=196;max=23.67;p75=-0.04;p50=-0.04;p25=-0.04
78	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	MSIGDB:M1008	MSIGDB	83	6.585953e-06	True	47.557	0.0078	0.617	0.8649	False	ADIPOQ;NR2F2;LPL;WNT10B;LEP;ZNF638;CREBBP;MED15	0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=83;max=9.06;p75=-0.11;p50=-0.11;p25=-0.11	global:n=83;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
79	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	MSIGDB:M5988	MSIGDB	246	6.521001e-06	True	43.537	0.0078	2.021	0.8649	False	SLCO1B1;SLC26A4;SLC12A3;ALB;SLC1A4;SLC4A1;SLC5A2;CTNS;SLC24A4;SLC9A9;SLC7A7;SLC7A8;SLC7A9;SLC39A4;SLC24A5;SLC6A19;SLC3A1;SLC39A7;SLC12A6;SLC17A5;SLC22A5;SLC24A1;SLC34A1;SLC5A6;SLC2A10;SLC2A9;SLC26A7;SLC22A12;SLC34A3;SLC25A26	1.0000;0.9999;0.9999;0.0006;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	SLCO1B1;SLC26A4;SLC12A3	SLCO1B1;SLC26A4;SLC12A3	local:n=200;max=9.00;p75=-0.11;p50=-0.11;p25=-0.11	global:n=200;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
80	WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	MSIGDB:M39828	MSIGDB	44	6.497400e-06	False	NaN	NaN	1.764	0.8649	False	SYNE1;ADCY10;MAP2K1;ADCY6;PLEC;SYNE4	1.0000;1.0000;0.0000;0.0000;0.0000;0.0000	SYNE1;ADCY10	SYNE1;ADCY10	local:n=44;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22	global:n=44;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
81	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	MSIGDB:M27609	MSIGDB	110	6.460943e-06	True	47.184	0.0078	0.477	0.8649	False	LAMA5;FN1;JAK3;JAK2;ITGB1;IL13RA1;IL1B;STAT1;MMP9	0.9999;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000	CD36;LAMA5	CD36;LAMA5	local:n=110;max=7.35;p75=-0.14;p50=-0.14;p25=-0.14	global:n=110;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
82	Gluconeogenesis	C0017715	GO	13	6.454043e-06	False	NaN	NaN	1.724	0.8649	False	GPI;GALM;TPI1;ADIPOQ;FBP1;G6PC3;PGAM2	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000	GPI	GPI	local:n=17;max=4.00;p75=-0.25;p50=-0.25;p25=-0.25	global:n=17;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
83	WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	MSIGDB:M39637	MSIGDB	81	6.444967e-06	True	44.572	0.0078	0.571	0.8649	False	BRCA2;MET;ERBB3;FGFR2;EGFR;BRCA1;ATM;RB1;CDKN2A;MAP2K1;GAB1;PIK3CD	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	BRCA2;E2F1	BRCA2;E2F1	local:n=81;max=6.29;p75=-0.16;p50=-0.16;p25=-0.16	global:n=81;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
84	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	MSIGDB:M27118	MSIGDB	18	6.395281e-06	False	NaN	NaN	1.994	0.8649	False	DUOX2;TH;TPO;DDC;IYD	1.0000;0.0001;0.0000;0.0000;0.0000	DUOX2	DUOX2	local:n=18;max=4.12;p75=-0.24;p50=-0.24;p25=-0.24	global:n=18;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
85	WP_BLADDER_CANCER	MSIGDB:M39523	MSIGDB	41	6.382866e-06	False	NaN	NaN	0.325	0.8649	False	EGFR;RB1;CDKN2A;MAP2K1;MMP9	0.0001;0.0000;0.0000;0.0000;0.0000	E2F1	E2F1	local:n=41;max=6.32;p75=-0.16;p50=-0.16;p25=-0.16	global:n=41;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
86	REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	MSIGDB:M19193	MSIGDB	15	6.339552e-06	False	NaN	NaN	2.646	0.8649	False	AGL;GAA;PHKB;PYGM	1.0000;0.0000;0.0000;0.0000	AGL	AGL	local:n=15;max=3.74;p75=-0.27;p50=-0.27;p25=-0.27	global:n=15;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
87	REACTOME_SENSORY_PROCESSING_OF_SOUND	MSIGDB:M41822	MSIGDB	73	6.293131e-06	True	39.475	0.0078	1.727	0.8649	False	OTOF;TMC1;ESPN;CDH23;SPTBN1;ATP2B2;CABP1;CAPZA2;OTOG;RDX;PCDH15;TPRN;CIB2;TMIE;TRIOBP;OTOGL;GRXCR2	1.0000;1.0000;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	OTOF;TMC1	OTOF;TMC1	local:n=73;max=5.96;p75=-0.17;p50=-0.17;p25=-0.17	global:n=73;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
88	REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	MSIGDB:M27933	MSIGDB	20	6.290953e-06	False	NaN	NaN	NaN	NaN	False	OTOF	1.0000	OTOF	OTOF	local:n=20;max=4.36;p75=-0.23;p50=-0.23;p25=-0.23	global:n=20;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
89	PID_NFAT_TFPATHWAY	MSIGDB:M60	MSIGDB	43	6.239668e-06	False	NaN	NaN	1.091	0.8649	False	PTPRK;MAF	0.0000;0.0000	E2F1	E2F1	local:n=43;max=6.48;p75=-0.15;p50=-0.15;p25=-0.15	global:n=43;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
90	WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	MSIGDB:M39732	MSIGDB	88	6.181623e-06	True	44.920	0.0078	0.416	0.8649	False	BRCA2;EGFR;RB1;CDKN2A;MAP2K1;PIK3CD;STAT1;TIAM1;PLD1	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	BRCA2;E2F1	BRCA2;E2F1	local:n=88;max=6.56;p75=-0.15;p50=-0.15;p25=-0.15	global:n=88;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
91	WP_INTEGRATED_CANCER_PATHWAY	MSIGDB:M39628	MSIGDB	44	6.163387e-06	True	43.408	0.0078	0.263	0.8649	False	BRCA1;RAD50;ATM;RB1;CHEK2;BLM;STAT1;MRE11;MSH2	0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	E2F1	E2F1	local:n=44;max=6.56;p75=-0.15;p50=-0.15;p25=-0.15	global:n=44;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
92	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	MSIGDB:M823	MSIGDB	105	6.118499e-06	True	39.547	0.0078	2.006	0.8649	False	SLC26A4;SLC12A3;SLC1A4;SLC4A1;CTNS;SLC24A4;SLC9A9;SLC7A7;SLC7A8;SLC7A9;SLC24A5;SLC6A19;SLC3A1;SLC12A6;SLC17A5;SLC24A1;SLC34A1;SLC26A7;SLC34A3;SLC25A26	1.0000;1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	SLC26A4;SLC12A3	SLC26A4;SLC12A3	local:n=105;max=7.18;p75=-0.14;p50=-0.14;p25=-0.14	global:n=105;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
93	HALLMARK_MYOGENESIS	MSIGDB:M5909	MSIGDB	195	6.081837e-06	False	NaN	NaN	0.424	0.8649	False	AGL;ACTA1;RYR1;MYH11;MYBPC3;MYH2;ERBB3;CAV3;ITGB1;RB1;COL3A1;COL6A3;LAMA2;ATP2A1;SGCG;ACTN3;CACNA1H;CASQ1;CHRNG;COL6A2;CRAT;DMPK;GAA;ITGA7;KCNH1;MYOM1;PFKM;PGAM2;PYGM;SGCA;TNNC1;TNNT1;LPIN1	0.9999;0.0002;0.0002;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36;AGL	CD36;AGL	local:n=195;max=9.82;p75=-0.10;p50=-0.10;p25=-0.10	global:n=195;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
94	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	MSIGDB:M27152	MSIGDB	98	6.062775e-06	True	44.054	0.0078	1.042	0.8649	False	ALB;LRP1;SCARB1;HYOU1;APOB;HBB;COL3A1;HSPH1;COL4A1	0.0006;0.0004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=98;max=9.85;p75=-0.10;p50=-0.10;p25=-0.10	global:n=98;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
95	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	MSIGDB:M27478	MSIGDB	94	6.049225e-06	True	38.091	0.0078	1.268	0.8649	False	CEP290;CC2D2A;RPGRIP1L;ALMS1;AHI1;TCTN1;TMEM67;B9D1;SDCCAG8;CEP41;TUBA4A;CLASP1;CENPJ;NPHP4;TCTN2;CEP63;CEP152;CEP250;PCNT	1.0000;0.9992;0.0016;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CEP290;CC2D2A	CEP290;CC2D2A	local:n=94;max=6.78;p75=-0.15;p50=-0.15;p25=-0.15	global:n=94;max=23.70;p75=-0.04;p50=-0.04;p25=-0.04
96	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	MSIGDB:M29724	MSIGDB	46	6.036863e-06	False	NaN	NaN	0.256	0.8649	False	JAK2;RB1;CDKN2A	0.0001;0.0000;0.0000	E2F1	E2F1	local:n=46;max=6.71;p75=-0.15;p50=-0.15;p25=-0.15	global:n=46;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
97	REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	MSIGDB:M27013	MSIGDB	101	5.969839e-06	True	46.161	0.0078	-0.161	0.8746	False	MAPK7;MAP2K1	0.0000;0.0000	CD36	CD36	local:n=101;max=10.00;p75=-0.10;p50=-0.10;p25=-0.10	global:n=101;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
98	PID_HES_HEY_PATHWAY	MSIGDB:M288	MSIGDB	47	5.965048e-06	False	NaN	NaN	0.654	0.8649	False	JAK2;RB1;GATA4;CREBBP;GAA	0.0001;0.0000;0.0000;0.0000;0.0000	E2F1	E2F1	local:n=47;max=6.78;p75=-0.15;p50=-0.15;p25=-0.15	global:n=47;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
99	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	MSIGDB:M518	MSIGDB	101	5.960940e-06	True	46.039	0.0078	-0.473	1.0000	False	MRC1;MRC2;NCF2;TAP1;CYBA;PSMB10	0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=101;max=10.00;p75=-0.10;p50=-0.10;p25=-0.10	global:n=101;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
100	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	MSIGDB:M881	MSIGDB	43	5.953518e-06	False	NaN	NaN	NaN	NaN	False	SLCO1B1;ALB;SLC5A6	1.0000;0.0006;0.0000	SLCO1B1	SLCO1B1	local:n=43;max=6.48;p75=-0.15;p50=-0.15;p25=-0.15	global:n=43;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
101	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	MSIGDB:M499	MSIGDB	43	5.949926e-06	True	42.611	0.0078	1.742	0.8649	False	SLCO1B1;ALB;ABCB11;CYP27A1;AMACR;SLC10A2	1.0000;0.0006;0.0001;0.0000;0.0000;0.0000	SLCO1B1	SLCO1B1	local:n=43;max=6.48;p75=-0.15;p50=-0.15;p25=-0.15	global:n=43;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
102	Double Strand Break Repair	C1158537	GO	19	5.924135e-06	False	NaN	NaN	1.709	0.8649	False	BRCA2;NBN;BRCA1;RAD50;XRCC4	1.0000;0.0000;0.0000;0.0000;0.0000	BRCA2	BRCA2	local:n=23;max=4.69;p75=-0.21;p50=-0.21;p25=-0.21	global:n=23;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
103	HALLMARK_SPERMATOGENESIS	MSIGDB:M5951	MSIGDB	131	5.918830e-06	False	NaN	NaN	2.468	0.8649	False	ACE;PDHA2;TTK;CFTR;PRKAR2A;LPIN1;ADAD1	1.0000;0.9997;0.0001;0.0001;0.0000;0.0000;0.0000	ACE;PDHA2	ACE;PDHA2	local:n=131;max=8.03;p75=-0.12;p50=-0.12;p25=-0.12	global:n=131;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
104	Lipid Metabolism	C0598783	GO	111	5.880109e-06	True	35.588	0.0078	0.604	0.8649	False	ADIPOQ;GNE;PPT1;CYP2C9;LEPR;HEXA;PLCB3;GLB1;PSAP;BCO1;LMF1;GBA2;LPL;ALG3;ALG6	0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD36	CD36	local:n=127;max=11.22;p75=-0.09;p50=-0.09;p25=-0.09	global:n=127;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
