rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
26	REACTOME_SLC_TRANSPORTER_DISORDERS	MSIGDB:M27474	MSIGDB	97	2.297809e-06	True	10.466	0.0121	0.950	1.0000	False	SLC5A2;SLCO1B3;SLC9A6;SLC34A2;SLC7A9;SLC39A4;SLC6A19;SLCO1B1;SLC27A4;NUP214;SLCO2A1;HK1;SLC26A4;SLC12A3;SLC17A5;SLC22A5;SLC24A1;SLC26A2;SLC34A1;SLC35A1;SLC2A10;NUP188;SLC22A12;NUP205	1.0000;1.0000;0.9999;0.9997;0.9997;0.9997;0.9997;0.9997;0.9994;0.9993;0.9993;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990;0.9990		SLC5A2;SLCO1B3;SLC9A6;SLC34A2;SLC7A9;SLC39A4;SLC6A19;SLCO1B1;SLC27A4;NUP214;SLCO2A1;HK1;SLC26A4;SLC12A3;SLC17A5;SLC22A5;SLC24A1;SLC26A2;SLC34A1;SLC35A1;SLC2A10;NUP188;SLC22A12;NUP205	local:n=97;max=1.75;p75=-0.57;p50=-0.57;p25=-0.57	global:n=97;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
27	HALLMARK_XENOBIOTIC_METABOLISM	MSIGDB:M5934	MSIGDB	195	2.274288e-06	False	NaN	NaN	1.214	1.0000	False	PLG;HNF4A;F11;FMO3;LCAT;DDC;LONP1;LPIN2;DHPS;PC;XDH;NPC1;AHCY;CYP17A1;CYP27A1;SAR1B;ANGPTL3;ALDH2;IDH1;TDO2;PROS1;ASL;PSMB10;GSS;POR;ACP2;TYR;FAH;ACO2;G6PC1;GNMT;MCCC2;MTHFD1;PGD;PYCR1;SHMT2;TAT;PINK1;UPB1;UGDH	1.0000;0.9987;0.9983;0.9977;0.9977;0.9977;0.9976;0.9976;0.9976;0.9975;0.9975;0.9975;0.9975;0.9974;0.9974;0.9973;0.9973;0.9973;0.9973;0.9972;0.9972;0.9972;0.9972;0.9971;0.9971;0.9970;0.9970;0.9969;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967	PLG;HNF4A;F11;FMO3;LCAT;DDC;LONP1;LPIN2;DHPS;PC;XDH;NPC1;AHCY;CYP17A1;CYP27A1;SAR1B;ANGPTL3;ALDH2;IDH1;TDO2;PROS1;ASL;PSMB10;GSS;POR;ACP2;TYR;FAH;ACO2;G6PC1;GNMT;MCCC2;MTHFD1;PGD;PYCR1;SHMT2;TAT;PINK1;UPB1;UGDH	PLG;HNF4A;F11;FMO3;LCAT;DDC;LONP1;LPIN2;DHPS;PC;XDH;NPC1;AHCY;CYP17A1;CYP27A1;SAR1B;ANGPTL3;ALDH2;IDH1;TDO2;PROS1;ASL;PSMB10;GSS;POR;ACP2;TYR;FAH;ACO2;G6PC1;GNMT;MCCC2;MTHFD1;PGD;PYCR1;SHMT2;TAT;PINK1;UPB1;UGDH	local:n=195;max=1.98;p75=-0.51;p50=-0.51;p25=-0.51	global:n=195;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
28	Organogenesis	C0242290	GO	105	2.208983e-06	True	8.673	0.0121	-0.683	1.0000	False	HNF4A;COL5A1;FN1;COL17A1;VCAN;LAMA3;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;FBN1;LAMA2;GNRHR;DACH1;NPHS2;HNF1B;PAX3;TLE1;TLE3;HCCS	1.0000;0.9998;0.9996;0.9995;0.9995;0.9993;0.9992;0.9992;0.9992;0.9992;0.9992;0.9992;0.9991;0.9990;0.9990;0.9987;0.9987;0.9986;0.9986;0.9985;0.9984;0.9983;0.9982	HNF4A;COL5A1;FN1;COL17A1;VCAN;LAMA3;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;FBN1;LAMA2;GNRHR;DACH1;NPHS2;HNF1B;PAX3;TLE1;TLE3;HCCS	HNF4A;COL5A1;FN1;COL17A1;VCAN;LAMA3;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;FBN1;LAMA2;GNRHR;DACH1;NPHS2;HNF1B;PAX3;TLE1;TLE3;HCCS	local:n=118;max=2.03;p75=-0.49;p50=-0.49;p25=-0.49	global:n=118;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
29	Synaptic Transmission	C0027793	GO	89	2.177547e-06	True	10.443	0.0121	2.174	0.1406	False	HTR2C;GRM6;GRIA3;KCNQ1;CHRNE;CLCN1;CACNA1G;GRIN2B;GRIN2D;SLC1A4;TH;DRD4;GABBR2;TRH;CNTNAP2;RAPSN	1.0000;0.9994;0.9994;0.9994;0.9992;0.9992;0.9989;0.9989;0.9989;0.9989;0.9988;0.9987;0.9987;0.9985;0.9984;0.9983	HTR2C;GRM6;GRIA3;KCNQ1;CHRNE;CLCN1;CACNA1G;GRIN2B;GRIN2D;SLC1A4;TH;DRD4;GABBR2;TRH;CNTNAP2;RAPSN	HTR2C;GRM6;GRIA3;KCNQ1;CHRNE;CLCN1;CACNA1G;GRIN2B;GRIN2D;SLC1A4;TH;DRD4;GABBR2;TRH;CNTNAP2;RAPSN	local:n=94;max=2.21;p75=-0.45;p50=-0.45;p25=-0.45	global:n=94;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
30	Metabolism	C0025519	GO	55	2.175265e-06	True	9.218	0.0121	2.138	0.1406	False	CYP1B1;CYP2C8;CYP2C19;CYP21A2;CYP27B1;CYP17A1;CYP24A1;CYP27A1;MMAB;AUH	1.0000;0.9987;0.9986;0.9983;0.9982;0.9981;0.9981;0.9981;0.9979;0.9977	CYP1B1;CYP2C8;CYP2C19;CYP21A2;CYP27B1;CYP17A1;CYP24A1;CYP27A1;MMAB;AUH	CYP1B1;CYP2C8;CYP2C19;CYP21A2;CYP27B1;CYP17A1;CYP24A1;CYP27A1;MMAB;AUH	local:n=83;max=2.71;p75=-0.37;p50=-0.37;p25=-0.37	global:n=83;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
31	WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	MSIGDB:M39826	MSIGDB	93	2.154154e-06	True	8.944	0.0121	1.924	0.1994	True	BBS4;EVC;EVC2;CC2D2A;RAB23;SCLT1;CEP76;BBS9;TCTN1;KATNB1;DYNC2I2;WDR35;PIBF1;TTC21B;TMEM67;TMEM107;ARL13B;CEP120;DYNC2H1;IFT52;IFT81;IFT140;IFT172;BBS10;B9D1	1.0000;0.9987;0.9987;0.9986;0.9983;0.9982;0.9980;0.9978;0.9977;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976;0.9976		BBS4;EVC;EVC2;CC2D2A;RAB23;SCLT1;CEP76;BBS9;TCTN1;KATNB1;DYNC2I2;WDR35;PIBF1;TTC21B;TMEM67;TMEM107;ARL13B;CEP120;DYNC2H1;IFT52;IFT81;IFT140;IFT172;BBS10;B9D1	local:n=93;max=1.65;p75=1.65;p50=-0.61;p25=-0.61	global:n=93;max=4.56;p75=4.55;p50=-0.22;p25=-0.22
32	REACTOME_CILIUM_ASSEMBLY	MSIGDB:M27472	MSIGDB	194	2.153895e-06	True	6.117	0.0121	-0.270	1.0000	True	CEP290;CEP164;BBS4;DYNC1H1;AHI1;NPHP3;CC2D2A;NPHP1;MARK4;CDK1;TUBG1;CEP57;IQCB1;SCLT1;ALMS1;CEP76;AKAP9;TRIP11;BBS9;ASAP1;TCTN1;CNGB1;CSNK1E;KIF3C;TUBA4A;CLASP1;NPHP4;DYNC2I2;WDR35;TTC21B;TMEM67;ARL13B;CEP78;CEP152;DYNC2H1;IFT52;IFT81;IFT140;IFT172;BBS10;PCNT;B9D1	1.0000;0.9996;0.9996;0.9987;0.9986;0.9982;0.9981;0.9981;0.9981;0.9981;0.9981;0.9980;0.9980;0.9978;0.9977;0.9976;0.9975;0.9974;0.9973;0.9973;0.9973;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972		CEP290;CEP164;BBS4;DYNC1H1;AHI1;NPHP3;CC2D2A;NPHP1;MARK4;CDK1;TUBG1;CEP57;IQCB1;SCLT1;ALMS1;CEP76;AKAP9;TRIP11;BBS9;ASAP1;TCTN1;CNGB1;CSNK1E;KIF3C;TUBA4A;CLASP1;NPHP4;DYNC2I2;WDR35;TTC21B;TMEM67;ARL13B;CEP78;CEP152;DYNC2H1;IFT52;IFT81;IFT140;IFT172;BBS10;PCNT;B9D1	local:n=194;max=1.91;p75=-0.52;p50=-0.53;p25=-0.53	global:n=194;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
33	Histogenic Process	C0178679	GO	35	2.153200e-06	True	11.857	0.0121	1.496	0.3134	False	KRT12;COL17A1;TSHB;LAMA3;KRT16;KRT9;KRT81	1.0000;0.9999;0.9998;0.9997;0.9995;0.9995;0.9995	KRT12;COL17A1;TSHB;LAMA3;KRT16;KRT9;KRT81	KRT12;COL17A1;TSHB;LAMA3;KRT16;KRT9;KRT81	local:n=38;max=2.11;p75=-0.47;p50=-0.48;p25=-0.48	global:n=38;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
34	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	MSIGDB:M15096	MSIGDB	19	2.151692e-06	True	9.254	0.0121	1.173	1.0000	False	AARS2;DARS2;WARS2;CARS2;HARS2;QARS1;LARS2;RARS2;FARS2;TARS2;VARS2;YARS2	1.0000;1.0000;1.0000;1.0000;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999;0.9999		AARS2;DARS2;WARS2;CARS2;HARS2;QARS1;LARS2;RARS2;FARS2;TARS2;VARS2;YARS2	local:n=19;max=0.76;p75=0.76;p50=0.76;p25=-1.31	global:n=19;max=4.55;p75=4.55;p50=4.55;p25=-0.22
35	recombinational repair	C1158512	GO	24	2.135986e-06	True	10.101	0.0121	1.056	0.8941	False	RAD50;RAD54B;RAD51D;MRE11;NSMCE2;RAD51C;RAD54L;RBBP8;MCM8	1.0000;0.9999;0.9996;0.9996;0.9990;0.9989;0.9988;0.9987;0.9978		RAD50;RAD54B;RAD51D;MRE11;NSMCE2;RAD51C;RAD54L;RBBP8;MCM8	local:n=30;max=1.53;p75=1.53;p50=-0.65;p25=-0.66	global:n=30;max=4.56;p75=4.56;p50=-0.21;p25=-0.22
36	Muscle Contraction	C0026820	GO	44	2.132654e-06	True	10.049	0.0121	0.028	1.0000	False	RYR1;ACTA1;NEB;CHRNE;CLCN1;DMPK;MYBPC3;MYH2;SLC6A8;DYSF;PGAM2	1.0000;0.9998;0.9996;0.9995;0.9995;0.9994;0.9990;0.9990;0.9989;0.9989;0.9982		RYR1;ACTA1;NEB;CHRNE;CLCN1;DMPK;MYBPC3;MYH2;SLC6A8;DYSF;PGAM2	local:n=51;max=1.91;p75=-0.52;p50=-0.52;p25=-0.53	global:n=51;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
37	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	MSIGDB:M27050	MSIGDB	264	2.109733e-06	True	4.733	0.0121	-0.928	1.0000	False	CEP290;CEP164;BBS4;DYNC1H1;AHI1;NCOA2;NPHP3;CC2D2A;NPHP1;MARK4;CDK1;TUBG1;CEP57;IQCB1;SCLT1;ALMS1;CEP76;TFAM;AKAP9;TRIP11;NCOR1;BBS9;ASAP1;TCTN1;MED1;CNGB1;CSNK1E;KIF3C;MTX2;TUBA4A;CLASP1;NPHP4;DYNC2I2;WDR35;TTC21B;TMEM67;ARL13B;CEP78;CEP152;DYNC2H1;HSPA9;IFT52;IFT81;IFT140;IFT172;BBS10;PCNT;B9D1	1.0000;0.9996;0.9996;0.9987;0.9986;0.9982;0.9982;0.9981;0.9981;0.9981;0.9981;0.9981;0.9980;0.9980;0.9978;0.9977;0.9976;0.9976;0.9975;0.9974;0.9973;0.9973;0.9973;0.9973;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972;0.9972	CEP290;CEP164;BBS4;DYNC1H1;AHI1;NCOA2;NPHP3;CC2D2A;NPHP1;MARK4;CDK1;TUBG1;CEP57;IQCB1;SCLT1;ALMS1;CEP76;TFAM;AKAP9;TRIP11;NCOR1;BBS9;ASAP1;TCTN1;MED1;CNGB1;CSNK1E;KIF3C;MTX2;TUBA4A;CLASP1;NPHP4;DYNC2I2;WDR35;TTC21B;TMEM67;ARL13B;CEP78;CEP152;DYNC2H1;HSPA9;IFT52;IFT81;IFT140;IFT172;BBS10;PCNT;B9D1	CEP290;CEP164;BBS4;DYNC1H1;AHI1;NCOA2;NPHP3;CC2D2A;NPHP1;MARK4;CDK1;TUBG1;CEP57;IQCB1;SCLT1;ALMS1;CEP76;TFAM;AKAP9;TRIP11;NCOR1;BBS9;ASAP1;TCTN1;MED1;CNGB1;CSNK1E;KIF3C;MTX2;TUBA4A;CLASP1;NPHP4;DYNC2I2;WDR35;TTC21B;TMEM67;ARL13B;CEP78;CEP152;DYNC2H1;HSPA9;IFT52;IFT81;IFT140;IFT172;BBS10;PCNT;B9D1	local:n=200;max=2.13;p75=-0.46;p50=-0.47;p25=-0.47	global:n=200;max=4.57;p75=-0.20;p50=-0.22;p25=-0.22
38	REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT	MSIGDB:M27006	MSIGDB	8	2.086918e-06	True	11.044	0.0121	0.955	0.7245	False	C9;C6;C8B;C5;C7	1.0000;0.9985;0.9985;0.9974;0.9968		C9;C6;C8B;C5;C7	local:n=8;max=0.78;p75=0.78;p50=0.77;p25=-1.29	global:n=8;max=4.57;p75=4.56;p50=4.55;p25=-0.21
39	Complement Activation	C0009528	GO	35	2.077666e-06	True	12.528	0.0121	0.962	0.7986	False	C9;C6;C8B;C5;C3;CFHR5	1.0000;0.9985;0.9985;0.9974;0.9972;0.9972	C9;C6;C8B;C5;C3;CFHR5	C9;C6;C8B;C5;C3;CFHR5	local:n=38;max=2.31;p75=-0.43;p50=-0.43;p25=-0.43	global:n=38;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
40	REACTOME_VISUAL_PHOTOTRANSDUCTION	MSIGDB:M27158	MSIGDB	96	2.060800e-06	True	8.990	0.0121	-0.625	1.0000	False	LPL;HSPG2;BCO1;LRP1;LDLR;GRK1;PRKCQ;CNGB1;GUCY2D;PDE6A;PDE6B;PPEF1;RDH5;RGS9;RLBP1;RPE65;SLC24A1;SDR9C7	1.0000;0.9982;0.9981;0.9981;0.9980;0.9977;0.9974;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971;0.9971	LPL;HSPG2;BCO1;LRP1;LDLR;GRK1;PRKCQ;CNGB1;GUCY2D;PDE6A;PDE6B;PPEF1;RDH5;RGS9;RLBP1;RPE65;SLC24A1;SDR9C7	LPL;HSPG2;BCO1;LRP1;LDLR;GRK1;PRKCQ;CNGB1;GUCY2D;PDE6A;PDE6B;PPEF1;RDH5;RGS9;RLBP1;RPE65;SLC24A1;SDR9C7	local:n=96;max=2.09;p75=-0.48;p50=-0.48;p25=-0.48	global:n=96;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
41	Drug Metabolism	C0683140	GO	10	2.046679e-06	True	6.621	0.0186	1.221	0.0997	False	CYP2C8;CYP2C19	1.0000;0.9998	CYP2C8;CYP2C19	CYP2C8;CYP2C19	local:n=31;max=3.81;p75=-0.26;p50=-0.26;p25=-0.26	global:n=31;max=4.56;p75=-0.21;p50=-0.21;p25=-0.21
42	WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	MSIGDB:M40049	MSIGDB	120	2.023458e-06	True	6.620	0.0121	0.939	1.0000	False	ATM;ERCC6;FAN1;FANCD2;ERCC8;RAD50;RAD54B;MRE11;POLK;ERCC2;UNG;LIG1;POLD1;ERCC5;ERCC3;RAD51C;USP1;POLE;PMS2;MSH3;MSH6;MSH2;MLH1;EXO1;ATR;BRIP1;BRCA2;FANCA;FANCE;ERCC4;MUTYH;FANCG;FANCM;REV3L	1.0000;0.9999;0.9982;0.9981;0.9979;0.9977;0.9976;0.9973;0.9971;0.9968;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9966;0.9966;0.9964;0.9964;0.9964;0.9963;0.9963;0.9963;0.9962;0.9962;0.9962;0.9961;0.9961;0.9961;0.9960;0.9960;0.9959;0.9955		ATM;ERCC6;FAN1;FANCD2;ERCC8;RAD50;RAD54B;MRE11;POLK;ERCC2;UNG;LIG1;POLD1;ERCC5;ERCC3;RAD51C;USP1;POLE;PMS2;MSH3;MSH6;MSH2;MLH1;EXO1;ATR;BRIP1;BRCA2;FANCA;FANCE;ERCC4;MUTYH;FANCG;FANCM;REV3L	local:n=120;max=1.60;p75=1.59;p50=-0.63;p25=-0.63	global:n=120;max=4.57;p75=4.55;p50=-0.22;p25=-0.22
43	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	MSIGDB:M41823	MSIGDB	53	2.022892e-06	True	10.902	0.0121	-0.796	1.0000	False	CDH23;USH1G;EPS8L2;ATP2B2;OTOG;USH1C;STRC;TPRN;PJVK;SLC26A5;TRIOBP;OTOGL	1.0000;1.0000;0.9988;0.9985;0.9985;0.9985;0.9985;0.9985;0.9985;0.9985;0.9985;0.9985		CDH23;USH1G;EPS8L2;ATP2B2;OTOG;USH1C;STRC;TPRN;PJVK;SLC26A5;TRIOBP;OTOGL	local:n=53;max=1.85;p75=-0.54;p50=-0.54;p25=-0.54	global:n=53;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
44	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MSIGDB:M610	MSIGDB	296	1.988659e-06	True	2.939	0.0434	-1.941	1.0000	False	PLG;KLKB1;COL5A1;FN1;ITGB3;COL17A1;VCAN;LAMA3;BMP1;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;VWF;FBN1;LAMA2;ADAM9;ITGA2;ITGB6;FURIN;LRP4;PPIB;MMP1;CTSK;ADAM17;HTRA1;COL9A1;ADAMTS2;CAPN3;PXDN;ADAMTS3;COL11A2;COL4A4;ITGA8;LAMA4;LAMB3;LTBP3;MATN4;PLOD3;TNXB;LOXL3;ADAMTS18;COL25A1;COL27A1;CAPN14;DST;COLGALT1	1.0000;0.9989;0.9985;0.9983;0.9983;0.9982;0.9982;0.9980;0.9980;0.9979;0.9979;0.9979;0.9979;0.9979;0.9979;0.9978;0.9977;0.9977;0.9977;0.9977;0.9975;0.9975;0.9975;0.9974;0.9974;0.9973;0.9973;0.9973;0.9972;0.9971;0.9971;0.9971;0.9971;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967;0.9967	PLG;KLKB1;COL5A1;FN1;ITGB3;COL17A1;VCAN;LAMA3;BMP1;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;VWF;FBN1;LAMA2;ADAM9;ITGA2;ITGB6;FURIN;LRP4;PPIB;MMP1;CTSK;ADAM17;HTRA1;COL9A1;ADAMTS2;CAPN3;PXDN;ADAMTS3;COL11A2;COL4A4;ITGA8;LAMA4;LAMB3;LTBP3;MATN4;PLOD3;TNXB;LOXL3;ADAMTS18;COL25A1;COL27A1;CAPN14;DST;COLGALT1	PLG;KLKB1;COL5A1;FN1;ITGB3;COL17A1;VCAN;LAMA3;BMP1;TNC;COL1A2;COL4A3;COL4A6;COL11A1;COL7A1;HSPG2;VWF;FBN1;LAMA2;ADAM9;ITGA2;ITGB6;FURIN;LRP4;PPIB;MMP1;CTSK;ADAM17;HTRA1;COL9A1;ADAMTS2;CAPN3;PXDN;ADAMTS3;COL11A2;COL4A4;ITGA8;LAMA4;LAMB3;LTBP3;MATN4;PLOD3;TNXB;LOXL3;ADAMTS18;COL25A1;COL27A1;CAPN14;DST;COLGALT1	local:n=200;max=2.23;p75=0.22;p50=-0.45;p25=-0.45	global:n=200;max=4.57;p75=0.98;p50=-0.22;p25=-0.22
45	WP_COMPLEMENT_AND_COAGULATION_CASCADES	MSIGDB:M39649	MSIGDB	57	1.977216e-06	True	9.925	0.0121	0.882	1.0000	False	PLG;C9;KLKB1;C6;F7;PROC;F8;VWF;SERPINC1;CD46;PROS1;C3;SERPINA1;C7	1.0000;0.9999;0.9989;0.9984;0.9982;0.9981;0.9978;0.9977;0.9976;0.9974;0.9972;0.9971;0.9970;0.9967		PLG;C9;KLKB1;C6;F7;PROC;F8;VWF;SERPINC1;CD46;PROS1;C3;SERPINA1;C7	local:n=57;max=1.76;p75=-0.56;p50=-0.57;p25=-0.57	global:n=57;max=4.57;p75=-0.19;p50=-0.22;p25=-0.22
46	REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	MSIGDB:M14766	MSIGDB	22	1.970223e-06	True	10.973	0.0121	1.686	0.2950	False	KLKB1;F11;PROC;F8;VWF;SERPINC1;PROS1	1.0000;0.9993;0.9992;0.9989;0.9988;0.9986;0.9982		KLKB1;F11;PROC;F8;VWF;SERPINC1;PROS1	local:n=22;max=1.47;p75=1.46;p50=-0.68;p25=-0.69	global:n=22;max=4.56;p75=4.56;p50=-0.21;p25=-0.22
47	PID_RHODOPSIN_PATHWAY	MSIGDB:M204	MSIGDB	23	1.966937e-06	True	10.857	0.0121	0.707	1.0000	False	GRK1;GUCY2D;PDE6A;PDE6B;RDH5;RGS9;RPE65;SLC24A1	1.0000;0.9995;0.9995;0.9995;0.9995;0.9995;0.9995;0.9995		GRK1;GUCY2D;PDE6A;PDE6B;RDH5;RGS9;RPE65;SLC24A1	local:n=23;max=1.37;p75=1.37;p50=-0.73;p25=-0.73	global:n=23;max=4.55;p75=4.55;p50=-0.22;p25=-0.22
48	REACTOME_TRNA_AMINOACYLATION	MSIGDB:M456	MSIGDB	31	1.958255e-06	True	9.141	0.0121	1.680	0.9666	False	FARSB;AARS2;DARS2;WARS2;CARS2;DARS1;HARS2;QARS1;LARS2;RARS2;FARS2;TARS2;VARS2;YARS2	1.0000;1.0000;1.0000;0.9999;0.9999;0.9998;0.9998;0.9998;0.9998;0.9998;0.9998;0.9998;0.9998;0.9998		FARSB;AARS2;DARS2;WARS2;CARS2;DARS1;HARS2;QARS1;LARS2;RARS2;FARS2;TARS2;VARS2;YARS2	local:n=31;max=1.10;p75=1.10;p50=-0.91;p25=-0.91	global:n=31;max=4.55;p75=4.55;p50=-0.22;p25=-0.22
49	REACTOME_DNA_REPAIR	MSIGDB:M15434	MSIGDB	280	1.948880e-06	True	2.873	0.0312	-0.609	1.0000	False	TP53;ATM;ERCC6;FAN1;FANCD2;ERCC8;RAD50;CHEK2;RAD51D;MRE11;POLK;UVSSA;ERCC2;UNG;LIG1;TP53BP1;POLD1;ERCC5;ERCC3;RAD51C;POT1;USP1;INO80;POLE;RBBP8;PMS2;MSH3;MSH6;MSH2;MLH1;EXO1;ATR;BARD1;BRIP1;BRCA2;PAXIP1;FANCA;FANCE;ERCC4;MUTYH;RTEL1;FANCG;BLM;FANCM;ACD;APBB1;CHD1L;REV3L;RUVBL1;ADPRS;ASCC1	1.0000;0.9978;0.9977;0.9960;0.9959;0.9957;0.9955;0.9953;0.9952;0.9952;0.9949;0.9946;0.9946;0.9945;0.9945;0.9945;0.9945;0.9945;0.9945;0.9945;0.9944;0.9944;0.9944;0.9944;0.9942;0.9942;0.9942;0.9942;0.9941;0.9941;0.9941;0.9941;0.9940;0.9940;0.9940;0.9939;0.9939;0.9939;0.9939;0.9939;0.9939;0.9938;0.9937;0.9937;0.9935;0.9933;0.9933;0.9933;0.9933;0.9933;0.9933	TP53;ATM;ERCC6;FAN1;FANCD2;ERCC8;RAD50;CHEK2;RAD51D;MRE11;POLK;UVSSA;ERCC2;UNG;LIG1;TP53BP1;POLD1;ERCC5;ERCC3;RAD51C;POT1;USP1;INO80;POLE;RBBP8;PMS2;MSH3;MSH6;MSH2;MLH1;EXO1;ATR;BARD1;BRIP1;BRCA2;PAXIP1;FANCA;FANCE;ERCC4;MUTYH;RTEL1;FANCG;BLM;FANCM;ACD;APBB1;CHD1L;REV3L;RUVBL1;ADPRS;ASCC1	TP53;ATM;ERCC6;FAN1;FANCD2;ERCC8;RAD50;CHEK2;RAD51D;MRE11;POLK;UVSSA;ERCC2;UNG;LIG1;TP53BP1;POLD1;ERCC5;ERCC3;RAD51C;POT1;USP1;INO80;POLE;RBBP8;PMS2;MSH3;MSH6;MSH2;MLH1;EXO1;ATR;BARD1;BRIP1;BRCA2;PAXIP1;FANCA;FANCE;ERCC4;MUTYH;RTEL1;FANCG;BLM;FANCM;ACD;APBB1;CHD1L;REV3L;RUVBL1;ADPRS;ASCC1	local:n=200;max=2.13;p75=2.12;p50=-0.47;p25=-0.47	global:n=200;max=4.58;p75=4.55;p50=-0.22;p25=-0.22
50	REACTOME_THYROXINE_BIOSYNTHESIS	MSIGDB:M27120	MSIGDB	10	1.948367e-06	True	11.636	0.0121	1.530	0.0895	False	TSHB;DUOX2;TPO;IYD	1.0000;0.9993;0.9991;0.9986		TSHB;DUOX2;TPO;IYD	local:n=10;max=1.23;p75=1.22;p50=-0.81;p25=-0.82	global:n=10;max=4.56;p75=4.55;p50=-0.21;p25=-0.22
